model,tau,cluster_id,size,labelled_size,lexical_domain_purity,n_distinct_domains,dominant_domain
rotate,0.6,28,2,2,1.0,1,noun.act
rotate,0.6,29,2,2,0.5,2,noun.act
rotate,0.6,31,4,4,1.0,1,noun.artifact
rotate,0.6,32,4,4,0.75,2,noun.artifact
rotate,0.6,33,4,4,1.0,1,noun.artifact
rotate,0.6,34,3,3,0.6666666666666666,2,noun.artifact
rotate,0.6,35,6,6,1.0,1,noun.person
rotate,0.6,36,7,7,1.0,1,noun.person
rotate,0.6,37,6,6,1.0,1,noun.person
rotate,0.6,38,5,5,1.0,1,noun.person
rotate,0.6,39,2,2,1.0,1,noun.person
rotate,0.6,40,2,2,0.5,2,noun.person
rotate,0.6,41,2,2,0.5,2,noun.artifact
rotate,0.6,42,4,4,1.0,1,noun.artifact
rotate,0.6,43,4,4,1.0,1,noun.artifact
rotate,0.6,44,2,2,1.0,1,noun.time
rotate,0.6,45,2,2,0.5,2,noun.time
rotate,0.6,46,5,5,1.0,1,noun.artifact
rotate,0.6,47,3,3,1.0,1,noun.act
rotate,0.6,48,3,3,1.0,1,noun.act
rotate,0.6,49,2,2,1.0,1,noun.person
rotate,0.6,50,7,7,1.0,1,noun.group
rotate,0.6,51,8,8,1.0,1,noun.group
rotate,0.6,52,8,8,1.0,1,noun.group
rotate,0.6,53,4,4,1.0,1,noun.group
rotate,0.6,54,2,2,0.5,2,noun.group
rotate,0.6,55,2,2,1.0,1,noun.group
rotate,0.6,56,3,3,1.0,1,noun.artifact
rotate,0.6,57,4,4,1.0,1,noun.person
rotate,0.6,58,4,4,1.0,1,noun.person
rotate,0.6,59,4,4,1.0,1,noun.person
rotate,0.6,60,4,4,1.0,1,noun.person
rotate,0.6,61,6,6,1.0,1,noun.person
rotate,0.6,62,4,4,1.0,1,noun.person
rotate,0.6,63,2,2,1.0,1,noun.artifact
rotate,0.6,64,2,2,0.5,2,noun.artifact
rotate,0.6,65,3,3,1.0,1,noun.person
rotate,0.6,66,6,6,1.0,1,noun.person
rotate,0.6,67,3,3,0.6666666666666666,2,noun.person
rotate,0.6,68,4,4,1.0,1,noun.artifact
rotate,0.6,69,4,4,1.0,1,noun.person
rotate,0.6,70,2,2,0.5,2,noun.artifact
rotate,0.6,71,3,3,1.0,1,noun.artifact
rotate,0.6,72,2,2,1.0,1,noun.act
rotate,0.6,73,3,3,1.0,1,noun.act
rotate,0.6,74,2,2,1.0,1,noun.person
rotate,0.6,75,2,2,0.5,2,noun.person
rotate,0.6,76,2,2,0.5,2,noun.attribute
rotate,0.6,77,3,3,1.0,1,noun.artifact
rotate,0.6,78,2,2,1.0,1,noun.person
rotate,0.6,79,2,2,1.0,1,noun.group
rotate,0.6,80,2,2,1.0,1,noun.group
rotate,0.6,81,2,2,1.0,1,noun.person
rotate,0.6,82,2,2,0.5,2,noun.person
rotate,0.6,83,2,2,1.0,1,noun.act
rotate,0.6,84,2,2,1.0,1,noun.act
rotate,0.6,91,2,2,1.0,1,noun.act
rotate,0.6,92,2,2,1.0,1,noun.act
rotate,0.6,103,2,2,1.0,1,noun.act
rotate,0.6,104,3,3,1.0,1,noun.communication
rotate,0.6,105,3,3,1.0,1,noun.communication
rotate,0.6,106,2,2,0.5,2,noun.act
rotate,0.6,107,2,2,1.0,1,noun.act
rotate,0.6,110,2,2,1.0,1,noun.act
rotate,0.6,111,2,2,1.0,1,noun.act
rotate,0.6,116,2,2,0.5,2,noun.act
rotate,0.6,119,2,2,0.5,2,noun.attribute
rotate,0.6,120,2,2,1.0,1,noun.attribute
rotate,0.6,124,2,2,0.5,2,noun.act
rotate,0.6,125,2,2,1.0,1,noun.act
rotate,0.6,132,2,2,0.5,2,noun.person
rotate,0.6,134,3,3,1.0,1,noun.act
rotate,0.6,135,2,2,1.0,1,noun.act
rotate,0.6,136,2,2,1.0,1,noun.act
rotate,0.6,138,2,2,0.5,2,noun.artifact
rotate,0.6,153,2,2,1.0,1,noun.act
rotate,0.6,154,2,2,1.0,1,noun.act
rotate,0.6,155,2,2,1.0,1,noun.act
rotate,0.6,161,2,2,1.0,1,noun.act
rotate,0.6,162,2,2,0.5,2,noun.communication
rotate,0.6,163,2,2,0.5,2,noun.communication
rotate,0.6,164,2,2,1.0,1,noun.communication
rotate,0.6,165,2,2,0.5,2,noun.cognition
rotate,0.6,167,2,2,0.5,2,noun.person
rotate,0.6,170,2,2,0.5,2,noun.act
rotate,0.6,171,2,2,1.0,1,noun.act
rotate,0.6,183,2,2,1.0,1,noun.act
rotate,0.6,184,2,2,0.5,2,noun.cognition
rotate,0.6,185,2,2,0.5,2,noun.cognition
rotate,0.6,186,2,2,1.0,1,noun.act
rotate,0.6,188,2,2,0.5,2,noun.act
rotate,0.6,190,2,2,1.0,1,noun.act
rotate,0.6,193,3,3,1.0,1,noun.artifact
rotate,0.6,194,3,3,1.0,1,noun.group
rotate,0.6,195,2,2,0.5,2,noun.group
rotate,0.6,196,2,2,0.5,2,noun.group
rotate,0.6,197,2,2,0.5,2,noun.group
rotate,0.6,198,3,3,0.3333333333333333,3,noun.group
rotate,0.6,199,3,3,0.3333333333333333,3,noun.group
rotate,0.6,200,3,3,0.3333333333333333,3,noun.group
rotate,0.6,201,3,3,0.3333333333333333,3,noun.group
rotate,0.6,202,2,2,0.5,2,noun.person
rotate,0.6,203,2,2,0.5,2,noun.artifact
rotate,0.6,204,2,2,0.5,2,noun.communication
rotate,0.6,205,2,2,0.5,2,noun.communication
rotate,0.6,206,2,2,0.5,2,noun.communication
rotate,0.6,207,2,2,0.5,2,noun.communication
rotate,0.6,208,3,3,0.3333333333333333,3,noun.artifact
rotate,0.6,209,3,3,1.0,1,noun.artifact
rotate,0.6,210,2,2,1.0,1,noun.artifact
rotate,0.6,211,2,2,1.0,1,noun.artifact
rotate,0.6,212,3,3,1.0,1,noun.artifact
rotate,0.6,213,2,2,0.5,2,noun.possession
rotate,0.6,214,3,3,1.0,1,noun.person
rotate,0.6,215,2,2,1.0,1,noun.artifact
rotate,0.6,216,2,2,0.5,2,noun.food
rotate,0.6,217,2,2,1.0,1,noun.artifact
rotate,0.6,218,2,2,0.5,2,noun.possession
rotate,0.6,219,3,3,1.0,1,noun.food
rotate,0.6,220,6,6,0.3333333333333333,5,noun.act
rotate,0.6,221,7,7,0.2857142857142857,5,noun.artifact
rotate,0.6,222,9,9,0.2222222222222222,6,noun.person
rotate,0.6,223,8,8,0.25,6,noun.artifact
rotate,0.6,224,3,3,1.0,1,noun.artifact
rotate,0.6,225,2,2,0.5,2,noun.substance
rotate,0.6,226,2,2,0.5,2,noun.substance
rotate,0.6,227,2,2,0.5,2,noun.group
rotate,0.6,228,2,2,1.0,1,noun.person
rotate,0.6,235,2,2,0.5,2,noun.state
rotate,0.6,236,2,2,0.5,2,noun.state
rotate,0.6,237,2,2,1.0,1,noun.act
rotate,0.6,244,3,3,0.3333333333333333,3,noun.event
rotate,0.6,247,2,2,1.0,1,noun.act
rotate,0.6,249,2,2,0.5,2,noun.act
rotate,0.6,250,2,2,0.5,2,noun.artifact
rotate,0.6,251,2,2,1.0,1,noun.artifact
rotate,0.6,252,2,2,0.5,2,noun.act
rotate,0.6,253,2,2,1.0,1,noun.act
rotate,0.6,254,3,3,0.3333333333333333,3,noun.attribute
rotate,0.6,255,2,2,0.5,2,noun.act
rotate,0.6,256,2,2,1.0,1,noun.act
rotate,0.6,257,2,2,1.0,1,noun.act
rotate,0.6,260,2,2,0.5,2,noun.location
rotate,0.6,261,3,3,0.3333333333333333,3,noun.location
rotate,0.6,262,2,2,1.0,1,noun.artifact
rotate,0.6,263,2,2,0.5,2,noun.act
rotate,0.6,266,2,2,1.0,1,noun.act
rotate,0.6,268,2,2,0.5,2,noun.act
rotate,0.6,269,3,3,1.0,1,noun.act
rotate,0.6,272,2,2,0.5,2,noun.act
rotate,0.6,273,2,2,1.0,1,noun.act
rotate,0.6,275,2,2,1.0,1,noun.act
rotate,0.6,276,2,2,1.0,1,noun.act
rotate,0.6,277,2,2,0.5,2,noun.act
rotate,0.6,279,3,3,0.3333333333333333,3,noun.attribute
rotate,0.6,280,2,2,0.5,2,noun.attribute
rotate,0.6,281,2,2,0.5,2,noun.quantity
rotate,0.6,282,2,2,0.5,2,noun.quantity
rotate,0.6,283,2,2,0.5,2,noun.time
rotate,0.6,285,2,2,1.0,1,noun.act
rotate,0.6,286,2,2,0.5,2,noun.group
rotate,0.6,287,2,2,0.5,2,noun.event
rotate,0.6,289,2,2,1.0,1,noun.act
rotate,0.6,290,2,2,0.5,2,noun.act
rotate,0.6,291,2,2,0.5,2,noun.act
rotate,0.6,292,2,2,1.0,1,noun.act
rotate,0.6,293,2,2,0.5,2,noun.act
rotate,0.6,296,2,2,1.0,1,noun.act
rotate,0.6,299,3,3,0.6666666666666666,2,noun.artifact
rotate,0.6,300,2,2,1.0,1,noun.act
rotate,0.6,308,2,2,1.0,1,noun.act
rotate,0.6,310,3,2,0.5,2,noun.communication
rotate,0.6,316,2,2,0.5,2,noun.act
rotate,0.6,319,2,2,0.5,2,noun.time
rotate,0.6,320,2,2,0.5,2,noun.act
rotate,0.6,322,3,3,0.3333333333333333,3,noun.time
rotate,0.6,324,2,2,1.0,1,noun.act
rotate,0.6,329,2,2,0.5,2,noun.act
rotate,0.6,330,2,2,1.0,1,noun.act
rotate,0.6,335,3,3,1.0,1,noun.artifact
rotate,0.6,336,2,2,0.5,2,noun.artifact
rotate,0.6,339,2,2,1.0,1,noun.act
rotate,0.6,340,2,2,0.5,2,noun.quantity
rotate,0.6,343,2,2,1.0,1,noun.act
rotate,0.6,344,2,2,0.5,2,noun.attribute
rotate,0.6,345,3,3,0.3333333333333333,3,noun.attribute
rotate,0.6,346,2,2,0.5,2,noun.act
rotate,0.6,350,2,2,0.5,2,noun.state
rotate,0.6,352,2,2,0.5,2,noun.act
rotate,0.6,354,2,2,0.5,2,noun.act
rotate,0.6,355,2,2,0.5,2,noun.act
rotate,0.6,356,3,2,0.5,2,noun.act
rotate,0.6,357,3,3,0.6666666666666666,2,noun.act
rotate,0.6,358,2,2,1.0,1,noun.act
rotate,0.6,359,2,2,0.5,2,noun.act
rotate,0.6,360,2,2,1.0,1,noun.act
rotate,0.6,361,2,2,0.5,2,noun.act
rotate,0.6,368,2,2,1.0,1,noun.act
rotate,0.6,369,2,2,0.5,2,noun.shape
rotate,0.6,374,2,2,1.0,1,noun.act
rotate,0.6,381,2,2,0.5,2,noun.feeling
rotate,0.6,382,2,2,1.0,1,noun.act
rotate,0.6,383,2,2,0.5,2,noun.act
rotate,0.6,384,2,2,1.0,1,noun.act
rotate,0.6,385,2,2,1.0,1,noun.act
rotate,0.6,398,3,3,1.0,1,noun.act
rotate,0.6,403,2,2,1.0,1,noun.act
rotate,0.6,404,2,2,1.0,1,noun.act
rotate,0.6,405,2,2,1.0,1,noun.act
rotate,0.6,406,2,2,1.0,1,noun.group
rotate,0.6,407,2,2,0.5,2,noun.group
rotate,0.6,410,2,2,1.0,1,noun.act
rotate,0.6,411,3,3,1.0,1,noun.act
rotate,0.6,414,2,2,1.0,1,noun.act
rotate,0.6,415,2,2,0.5,2,noun.cognition
rotate,0.6,416,2,2,0.5,2,noun.act
rotate,0.6,418,2,2,1.0,1,noun.act
rotate,0.6,420,2,2,1.0,1,noun.attribute
rotate,0.6,422,2,2,1.0,1,noun.act
rotate,0.6,423,3,3,1.0,1,noun.act
rotate,0.6,424,2,2,1.0,1,noun.act
rotate,0.6,425,5,5,1.0,1,noun.act
rotate,0.6,426,2,2,1.0,1,noun.act
rotate,0.6,429,3,3,1.0,1,noun.act
rotate,0.6,432,3,2,0.5,2,noun.cognition
rotate,0.6,433,2,2,0.5,2,noun.act
rotate,0.6,434,3,3,1.0,1,noun.act
rotate,0.6,435,2,2,1.0,1,noun.act
rotate,0.6,437,2,2,1.0,1,noun.act
rotate,0.6,438,2,2,1.0,1,noun.act
rotate,0.6,439,3,3,1.0,1,noun.act
rotate,0.6,440,2,2,1.0,1,noun.act
rotate,0.6,441,2,2,1.0,1,noun.act
rotate,0.6,442,4,2,0.5,2,noun.act
rotate,0.6,443,3,3,0.6666666666666666,2,noun.person
rotate,0.6,444,3,3,1.0,1,noun.person
rotate,0.6,448,2,2,0.5,2,noun.state
rotate,0.6,452,3,3,1.0,1,noun.act
rotate,0.6,453,2,2,0.5,2,noun.act
rotate,0.6,454,2,2,0.5,2,noun.act
rotate,0.6,458,2,2,1.0,1,noun.act
rotate,0.6,459,2,2,0.5,2,noun.act
rotate,0.6,461,2,2,1.0,1,noun.act
rotate,0.6,462,2,2,0.5,2,noun.communication
rotate,0.6,463,2,2,0.5,2,noun.communication
rotate,0.6,464,2,2,0.5,2,noun.communication
rotate,0.6,472,2,2,0.5,2,noun.person
rotate,0.6,475,2,2,1.0,1,noun.act
rotate,0.6,478,2,2,1.0,1,noun.cognition
rotate,0.6,479,3,2,0.5,2,noun.cognition
rotate,0.6,481,2,2,1.0,1,noun.cognition
rotate,0.6,482,3,3,1.0,1,noun.cognition
rotate,0.6,483,2,2,1.0,1,noun.substance
rotate,0.6,490,2,2,1.0,1,noun.act
rotate,0.6,503,2,2,1.0,1,noun.act
rotate,0.6,506,2,2,0.5,2,noun.act
rotate,0.6,511,2,2,1.0,1,noun.act
rotate,0.6,512,3,3,1.0,1,noun.act
rotate,0.6,515,2,2,1.0,1,noun.act
rotate,0.6,516,3,3,1.0,1,noun.act
rotate,0.6,518,2,2,1.0,1,noun.act
rotate,0.6,521,2,2,0.5,2,noun.person
rotate,0.6,522,2,2,0.5,2,noun.person
rotate,0.6,523,2,2,1.0,1,noun.act
rotate,0.6,524,2,2,0.5,2,noun.act
rotate,0.6,526,9,9,1.0,1,noun.act
rotate,0.6,527,2,2,1.0,1,noun.act
rotate,0.6,529,2,2,1.0,1,noun.act
rotate,0.6,531,2,2,1.0,1,noun.act
rotate,0.6,534,2,2,0.5,2,noun.person
rotate,0.6,539,2,2,0.5,2,noun.act
rotate,0.6,540,2,2,1.0,1,noun.act
rotate,0.6,544,2,2,0.5,2,noun.attribute
rotate,0.6,545,3,3,0.3333333333333333,3,noun.attribute
rotate,0.6,546,2,2,0.5,2,noun.possession
rotate,0.6,549,2,2,0.5,2,noun.event
rotate,0.6,550,2,2,1.0,1,noun.act
rotate,0.6,551,2,2,1.0,1,noun.artifact
rotate,0.6,552,3,3,0.3333333333333333,3,noun.artifact
rotate,0.6,553,2,2,1.0,1,noun.artifact
rotate,0.6,556,2,2,1.0,1,noun.act
rotate,0.6,559,2,2,1.0,1,noun.act
rotate,0.6,560,2,2,1.0,1,noun.act
rotate,0.6,565,2,2,1.0,1,noun.act
rotate,0.6,571,2,2,1.0,1,noun.food
rotate,0.6,572,7,7,0.2857142857142857,6,noun.artifact
rotate,0.6,573,7,7,0.2857142857142857,5,noun.act
rotate,0.6,574,2,2,1.0,1,noun.artifact
rotate,0.6,579,2,2,1.0,1,noun.act
rotate,0.6,583,2,2,1.0,1,noun.act
rotate,0.6,585,2,2,1.0,1,noun.act
rotate,0.6,586,2,2,0.5,2,noun.cognition
rotate,0.6,587,3,3,0.6666666666666666,2,noun.cognition
rotate,0.6,588,2,2,0.5,2,noun.act
rotate,0.6,589,2,2,1.0,1,noun.act
rotate,0.6,591,2,2,1.0,1,noun.act
rotate,0.6,592,2,2,1.0,1,noun.act
rotate,0.6,594,2,2,0.5,2,noun.artifact
rotate,0.6,596,2,2,0.5,2,noun.person
rotate,0.6,604,2,2,1.0,1,noun.act
rotate,0.6,610,3,3,0.6666666666666666,2,noun.process
rotate,0.6,611,3,3,0.6666666666666666,2,noun.artifact
rotate,0.6,612,3,3,0.3333333333333333,3,noun.artifact
rotate,0.6,614,2,2,1.0,1,noun.act
rotate,0.6,615,2,2,0.5,2,noun.act
rotate,0.6,619,2,2,0.5,2,noun.location
rotate,0.6,623,2,2,0.5,2,noun.artifact
rotate,0.6,624,2,2,1.0,1,noun.artifact
rotate,0.6,626,2,2,1.0,1,noun.act
rotate,0.6,627,2,2,1.0,1,noun.act
rotate,0.6,628,5,5,1.0,1,noun.act
rotate,0.6,631,2,2,1.0,1,noun.act
rotate,0.6,632,2,2,1.0,1,noun.act
rotate,0.6,637,2,2,0.5,2,noun.artifact
rotate,0.6,638,2,2,1.0,1,noun.act
rotate,0.6,639,2,2,1.0,1,noun.act
rotate,0.6,640,2,2,1.0,1,noun.act
rotate,0.6,641,2,2,1.0,1,noun.act
rotate,0.6,645,3,3,0.3333333333333333,3,noun.state
rotate,0.6,646,2,2,1.0,1,noun.state
rotate,0.6,648,2,2,1.0,1,noun.act
rotate,0.6,649,2,2,0.5,2,noun.act
rotate,0.6,650,2,2,0.5,2,noun.act
rotate,0.6,653,2,2,1.0,1,noun.act
rotate,0.6,658,2,2,1.0,1,noun.person
rotate,0.6,659,2,2,0.5,2,noun.person
rotate,0.6,660,2,2,0.5,2,noun.person
rotate,0.6,662,2,2,1.0,1,noun.act
rotate,0.6,665,2,2,1.0,1,noun.act
rotate,0.6,666,2,2,1.0,1,noun.act
rotate,0.6,670,2,2,0.5,2,noun.act
rotate,0.6,671,2,2,1.0,1,noun.act
rotate,0.6,672,2,2,0.5,2,noun.artifact
rotate,0.6,673,2,2,1.0,1,noun.artifact
rotate,0.6,675,2,2,0.5,2,noun.quantity
rotate,0.6,676,2,2,0.5,2,noun.act
rotate,0.6,678,2,2,0.5,2,noun.attribute
rotate,0.6,679,3,3,0.6666666666666666,2,noun.food
rotate,0.6,680,2,2,0.5,2,noun.act
rotate,0.6,686,2,2,0.5,2,noun.possession
rotate,0.6,687,2,2,0.5,2,noun.act
rotate,0.6,688,2,2,1.0,1,noun.act
rotate,0.6,691,2,2,1.0,1,noun.act
rotate,0.6,692,2,2,1.0,1,noun.act
rotate,0.6,693,2,2,1.0,1,noun.act
rotate,0.6,695,2,2,0.5,2,noun.act
rotate,0.6,699,2,2,0.5,2,noun.possession
rotate,0.6,700,2,2,1.0,1,noun.act
rotate,0.6,701,4,4,0.5,3,noun.communication
rotate,0.6,702,2,2,0.5,2,noun.person
rotate,0.6,704,2,2,0.5,2,noun.act
rotate,0.6,705,2,2,0.5,2,noun.act
rotate,0.6,709,2,2,0.5,2,noun.person
rotate,0.6,712,2,2,0.5,2,noun.communication
rotate,0.6,713,2,2,1.0,1,noun.act
rotate,0.6,717,2,2,1.0,1,noun.act
rotate,0.6,718,2,2,0.5,2,noun.act
rotate,0.6,719,2,2,0.5,2,noun.act
rotate,0.6,720,2,2,0.5,2,noun.act
rotate,0.6,721,2,2,1.0,1,noun.person
rotate,0.6,722,3,3,1.0,1,noun.person
rotate,0.6,723,3,3,1.0,1,noun.person
rotate,0.6,725,3,3,1.0,1,noun.act
rotate,0.6,726,2,2,0.5,2,noun.act
rotate,0.6,727,2,2,1.0,1,noun.communication
rotate,0.6,728,2,2,0.5,2,noun.communication
rotate,0.6,731,2,2,0.5,2,noun.act
rotate,0.6,734,2,2,1.0,1,noun.act
rotate,0.6,736,2,2,1.0,1,noun.act
rotate,0.6,737,2,2,1.0,1,noun.communication
rotate,0.6,738,2,2,1.0,1,noun.communication
rotate,0.6,739,4,4,1.0,1,noun.act
rotate,0.6,741,3,3,0.6666666666666666,2,noun.act
rotate,0.6,742,3,3,1.0,1,noun.act
rotate,0.6,743,4,4,1.0,1,noun.act
rotate,0.6,744,2,2,1.0,1,noun.act
rotate,0.6,745,5,5,1.0,1,noun.communication
rotate,0.6,746,4,4,1.0,1,noun.communication
rotate,0.6,747,6,6,1.0,1,noun.act
rotate,0.6,748,2,2,0.5,2,noun.act
rotate,0.6,749,3,3,1.0,1,noun.communication
rotate,0.6,750,2,2,1.0,1,noun.communication
rotate,0.6,751,3,3,1.0,1,noun.communication
rotate,0.6,752,3,3,1.0,1,noun.communication
rotate,0.6,753,3,3,1.0,1,noun.communication
rotate,0.6,754,2,2,0.5,2,noun.possession
rotate,0.6,755,2,2,0.5,2,noun.artifact
rotate,0.6,756,4,4,1.0,1,noun.communication
rotate,0.6,757,4,4,1.0,1,noun.communication
rotate,0.6,758,3,3,1.0,1,noun.communication
rotate,0.6,759,4,4,1.0,1,noun.communication
rotate,0.6,760,4,4,1.0,1,noun.communication
rotate,0.6,761,4,4,1.0,1,noun.communication
rotate,0.6,762,5,5,1.0,1,noun.communication
rotate,0.6,763,6,6,1.0,1,noun.communication
rotate,0.6,764,5,5,1.0,1,noun.communication
rotate,0.6,765,5,5,1.0,1,noun.communication
rotate,0.6,766,5,5,1.0,1,noun.communication
rotate,0.6,767,3,3,1.0,1,noun.communication
rotate,0.6,768,5,5,1.0,1,noun.communication
rotate,0.6,769,5,5,1.0,1,noun.communication
rotate,0.6,770,4,4,1.0,1,noun.communication
rotate,0.6,771,2,2,1.0,1,noun.communication
rotate,0.6,772,3,3,1.0,1,noun.communication
rotate,0.6,774,2,2,1.0,1,noun.act
rotate,0.6,775,3,3,1.0,1,noun.act
rotate,0.6,776,2,2,1.0,1,noun.act
rotate,0.6,777,8,8,1.0,1,noun.act
rotate,0.6,778,6,6,1.0,1,noun.act
rotate,0.6,779,6,6,1.0,1,noun.act
rotate,0.6,786,3,3,1.0,1,noun.act
rotate,0.6,787,2,2,1.0,1,noun.act
rotate,0.6,788,2,2,1.0,1,noun.act
rotate,0.6,789,2,2,1.0,1,noun.act
rotate,0.6,791,2,2,0.5,2,noun.act
rotate,0.6,794,2,2,0.5,2,noun.act
rotate,0.6,795,2,2,0.5,2,noun.act
rotate,0.6,797,2,2,0.5,2,noun.act
rotate,0.6,799,2,2,0.5,2,noun.act
rotate,0.6,802,3,3,0.3333333333333333,3,noun.person
rotate,0.6,803,2,2,0.5,2,noun.person
rotate,0.6,804,2,2,1.0,1,noun.act
rotate,0.6,807,2,2,0.5,2,noun.act
rotate,0.6,811,2,2,0.5,2,noun.person
rotate,0.6,816,2,2,1.0,1,noun.act
rotate,0.6,817,2,2,1.0,1,noun.act
rotate,0.6,818,2,2,0.5,2,noun.act
rotate,0.6,822,2,2,1.0,1,noun.act
rotate,0.6,824,2,2,0.5,2,noun.cognition
rotate,0.6,825,2,2,0.5,2,noun.act
rotate,0.6,829,5,5,1.0,1,noun.act
rotate,0.6,830,2,2,1.0,1,noun.act
rotate,0.6,831,3,3,1.0,1,noun.act
rotate,0.6,832,5,5,1.0,1,noun.act
rotate,0.6,833,4,4,1.0,1,noun.act
rotate,0.6,834,5,5,1.0,1,noun.act
rotate,0.6,835,4,4,1.0,1,noun.act
rotate,0.6,836,2,2,1.0,1,noun.act
rotate,0.6,837,2,2,1.0,1,noun.act
rotate,0.6,838,4,4,1.0,1,noun.act
rotate,0.6,839,3,3,1.0,1,noun.act
rotate,0.6,840,2,2,1.0,1,noun.act
rotate,0.6,841,3,3,1.0,1,noun.act
rotate,0.6,842,4,4,1.0,1,noun.act
rotate,0.6,843,4,4,1.0,1,noun.act
rotate,0.6,844,4,4,1.0,1,noun.act
rotate,0.6,845,2,2,1.0,1,noun.act
rotate,0.6,846,2,2,1.0,1,noun.act
rotate,0.6,847,2,2,1.0,1,noun.act
rotate,0.6,848,3,3,1.0,1,noun.act
rotate,0.6,849,3,3,1.0,1,noun.act
rotate,0.6,850,3,3,1.0,1,noun.act
rotate,0.6,851,3,3,1.0,1,noun.act
rotate,0.6,852,2,2,1.0,1,noun.act
rotate,0.6,854,2,2,1.0,1,noun.act
rotate,0.6,859,2,2,1.0,1,noun.act
rotate,0.6,869,2,2,1.0,1,noun.animal
rotate,0.6,870,2,2,1.0,1,noun.animal
rotate,0.6,877,2,2,1.0,1,noun.animal
rotate,0.6,883,3,3,1.0,1,noun.animal
rotate,0.6,884,4,4,1.0,1,noun.animal
rotate,0.6,886,5,5,1.0,1,noun.animal
rotate,0.6,887,4,4,1.0,1,noun.animal
rotate,0.6,888,2,2,1.0,1,noun.animal
rotate,0.6,893,2,2,1.0,1,noun.animal
rotate,0.6,895,2,2,1.0,1,noun.animal
rotate,0.6,896,2,2,1.0,1,noun.animal
rotate,0.6,903,3,3,1.0,1,noun.animal
rotate,0.6,907,2,2,1.0,1,noun.animal
rotate,0.6,908,3,3,1.0,1,noun.animal
rotate,0.6,909,2,2,1.0,1,noun.animal
rotate,0.6,910,2,2,1.0,1,noun.animal
rotate,0.6,911,4,4,1.0,1,noun.animal
rotate,0.6,915,2,2,1.0,1,noun.animal
rotate,0.6,916,4,4,1.0,1,noun.animal
rotate,0.6,918,3,3,1.0,1,noun.animal
rotate,0.6,921,2,2,1.0,1,noun.animal
rotate,0.6,922,2,2,1.0,1,noun.animal
rotate,0.6,923,3,3,1.0,1,noun.animal
rotate,0.6,924,2,2,1.0,1,noun.animal
rotate,0.6,925,2,2,1.0,1,noun.animal
rotate,0.6,928,3,3,1.0,1,noun.animal
rotate,0.6,929,3,3,1.0,1,noun.animal
rotate,0.6,930,5,5,1.0,1,noun.animal
rotate,0.6,931,4,4,1.0,1,noun.animal
rotate,0.6,932,4,4,1.0,1,noun.animal
rotate,0.6,933,3,3,1.0,1,noun.animal
rotate,0.6,934,2,2,1.0,1,noun.animal
rotate,0.6,935,2,2,1.0,1,noun.animal
rotate,0.6,936,2,2,1.0,1,noun.animal
rotate,0.6,937,2,2,1.0,1,noun.animal
rotate,0.6,939,3,3,1.0,1,noun.animal
rotate,0.6,940,3,3,1.0,1,noun.animal
rotate,0.6,941,3,3,1.0,1,noun.animal
rotate,0.6,942,2,2,1.0,1,noun.animal
rotate,0.6,947,2,2,1.0,1,noun.animal
rotate,0.6,948,4,4,1.0,1,noun.animal
rotate,0.6,949,4,4,1.0,1,noun.animal
rotate,0.6,950,4,4,1.0,1,noun.animal
rotate,0.6,951,3,3,1.0,1,noun.animal
rotate,0.6,952,3,3,1.0,1,noun.animal
rotate,0.6,953,2,2,1.0,1,noun.animal
rotate,0.6,955,2,2,0.5,2,noun.animal
rotate,0.6,956,2,2,0.5,2,noun.animal
rotate,0.6,957,2,2,1.0,1,noun.animal
rotate,0.6,958,3,3,1.0,1,noun.animal
rotate,0.6,964,2,2,1.0,1,noun.animal
rotate,0.6,965,2,2,1.0,1,noun.animal
rotate,0.6,966,2,2,1.0,1,noun.animal
rotate,0.6,967,2,2,1.0,1,noun.animal
rotate,0.6,968,3,3,1.0,1,noun.animal
rotate,0.6,969,2,2,1.0,1,noun.animal
rotate,0.6,971,5,5,1.0,1,noun.animal
rotate,0.6,972,5,5,1.0,1,noun.animal
rotate,0.6,973,4,4,1.0,1,noun.animal
rotate,0.6,974,5,5,1.0,1,noun.animal
rotate,0.6,975,5,5,1.0,1,noun.animal
rotate,0.6,976,4,4,1.0,1,noun.animal
rotate,0.6,977,2,2,1.0,1,noun.animal
rotate,0.6,978,2,2,1.0,1,noun.animal
rotate,0.6,979,2,2,1.0,1,noun.animal
rotate,0.6,980,2,2,1.0,1,noun.animal
rotate,0.6,981,2,2,1.0,1,noun.animal
rotate,0.6,982,6,6,1.0,1,noun.animal
rotate,0.6,983,6,6,1.0,1,noun.animal
rotate,0.6,984,5,5,1.0,1,noun.animal
rotate,0.6,985,6,6,1.0,1,noun.animal
rotate,0.6,986,5,5,1.0,1,noun.animal
rotate,0.6,987,5,5,1.0,1,noun.animal
rotate,0.6,988,6,6,1.0,1,noun.animal
rotate,0.6,989,6,6,1.0,1,noun.animal
rotate,0.6,990,6,6,1.0,1,noun.animal
rotate,0.6,991,5,5,1.0,1,noun.animal
rotate,0.6,992,6,6,1.0,1,noun.animal
rotate,0.6,993,6,6,1.0,1,noun.animal
rotate,0.6,994,5,5,1.0,1,noun.animal
rotate,0.6,995,4,4,1.0,1,noun.animal
rotate,0.6,996,4,4,1.0,1,noun.animal
rotate,0.6,997,4,4,1.0,1,noun.animal
rotate,0.6,998,5,5,1.0,1,noun.animal
